sensor_id,timestamp,flow_rate_m3s,velocity_ms,status
FR002,2025-05-05T13:09:21.228460,18.33,0.92,normal
FR002,2025-05-05T13:39:21.228460,16.62,0.83,normal
FR002,2025-05-05T14:09:21.228460,23.06,1.15,normal
FR002,2025-05-05T14:39:21.228460,19.42,0.97,normal
FR002,2025-05-05T15:09:21.228460,20.61,1.03,normal
FR002,2025-05-05T15:39:21.228460,24.13,1.21,normal
FR002,2025-05-05T16:09:21.228460,19.61,0.98,normal
FR002,2025-05-05T16:39:21.228460,19.67,0.98,normal
FR002,2025-05-05T17:09:21.228460,16.51,0.83,normal
FR002,2025-05-05T17:39:21.228460,20.25,1.01,normal
FR002,2025-05-05T18:09:21.228460,20.38,1.02,normal
FR002,2025-05-05T18:39:21.228460,20.17,1.01,normal
FR002,2025-05-05T19:09:21.228460,20.84,1.04,normal
FR002,2025-05-05T19:39:21.228460,22.57,1.13,normal
FR002,2025-05-05T20:09:21.228460,17.1,0.85,normal
FR002,2025-05-05T20:39:21.228460,14.82,0.74,normal
FR002,2025-05-05T21:09:21.228460,19.02,0.95,normal
FR002,2025-05-05T21:39:21.228460,18.22,0.91,normal
FR002,2025-05-05T22:09:21.228460,21.13,1.06,normal
FR002,2025-05-05T22:39:21.228460,19.22,0.96,normal
FR002,2025-05-05T23:09:21.228460,21.95,1.1,normal
FR002,2025-05-05T23:39:21.228460,23.86,1.19,normal
FR002,2025-05-06T00:09:21.228460,20.5,1.02,normal
FR002,2025-05-06T00:39:21.228460,18.85,0.94,normal
FR002,2025-05-06T01:09:21.228460,17.31,0.87,normal
FR002,2025-05-06T01:39:21.228460,20.39,1.02,normal
FR002,2025-05-06T02:09:21.228460,19.36,0.97,normal
FR002,2025-05-06T02:39:21.228460,18.81,0.94,normal
FR002,2025-05-06T03:09:21.228460,16.5,0.83,normal
FR002,2025-05-06T03:39:21.228460,19.58,0.98,normal
FR002,2025-05-06T04:09:21.228460,19.41,0.97,normal
FR002,2025-05-06T04:39:21.228460,19.15,0.96,normal
FR002,2025-05-06T05:09:21.228460,20.05,1.0,normal
FR002,2025-05-06T05:39:21.228460,16.23,0.81,normal
FR002,2025-05-06T06:09:21.228460,18.9,0.94,normal
FR002,2025-05-06T06:39:21.228460,18.48,0.92,normal
FR002,2025-05-06T07:09:21.228460,19.61,0.98,normal
FR002,2025-05-06T07:39:21.228460,19.68,0.98,normal
FR002,2025-05-06T08:09:21.228460,22.34,1.12,normal
FR002,2025-05-06T08:39:21.228460,15.91,0.8,normal
FR002,2025-05-06T09:09:21.228460,18.96,0.95,normal
FR002,2025-05-06T09:39:21.228460,18.98,0.95,normal
FR002,2025-05-06T10:09:21.228460,17.33,0.87,normal
FR002,2025-05-06T10:39:21.228460,19.51,0.98,normal
FR002,2025-05-06T11:09:21.228460,24.24,1.21,normal
FR002,2025-05-06T11:39:21.228460,15.17,0.76,normal
FR002,2025-05-06T12:09:21.228460,21.22,1.06,normal
FR002,2025-05-06T12:39:21.228460,21.85,1.09,normal
FR002,2025-05-06T13:09:21.228460,16.53,0.83,normal
FR002,2025-05-06T13:39:21.228460,22.8,1.14,normal
FR002,2025-05-06T14:09:21.228460,20.99,1.05,normal
FR002,2025-05-06T14:39:21.228460,19.51,0.98,normal
FR002,2025-05-06T15:09:21.228460,20.68,1.03,normal
FR002,2025-05-06T15:39:21.228460,16.45,0.82,normal
FR002,2025-05-06T16:09:21.228460,19.66,0.98,normal
FR002,2025-05-06T16:39:21.228460,16.34,0.82,normal
FR002,2025-05-06T17:09:21.228460,20.07,1.0,normal
FR002,2025-05-06T17:39:21.228460,18.3,0.92,normal
FR002,2025-05-06T18:09:21.228460,19.47,0.97,normal
FR002,2025-05-06T18:39:21.228460,19.74,0.99,normal
FR002,2025-05-06T19:09:21.228460,18.17,0.91,normal
FR002,2025-05-06T19:39:21.228460,17.48,0.87,normal
FR002,2025-05-06T20:09:21.228460,19.04,0.95,normal
FR002,2025-05-06T20:39:21.228460,20.22,1.01,normal
FR002,2025-05-06T21:09:21.228460,33.53,1.68,high
FR002,2025-05-06T21:39:21.228460,20.49,1.02,normal
FR002,2025-05-06T22:09:21.228460,18.45,0.92,normal
FR002,2025-05-06T22:39:21.228460,17.59,0.88,normal
FR002,2025-05-06T23:09:21.228460,18.44,0.92,normal
FR002,2025-05-06T23:39:21.228460,18.05,0.9,normal
FR002,2025-05-07T00:09:21.228460,22.19,1.11,normal
FR002,2025-05-07T00:39:21.228460,18.61,0.93,normal
FR002,2025-05-07T01:09:21.228460,15.38,0.77,normal
FR002,2025-05-07T01:39:21.228460,18.04,0.9,normal
FR002,2025-05-07T02:09:21.228460,19.57,0.98,normal
FR002,2025-05-07T02:39:21.228460,19.62,0.98,normal
FR002,2025-05-07T03:09:21.228460,18.65,0.93,normal
FR002,2025-05-07T03:39:21.228460,16.39,0.82,normal
FR002,2025-05-07T04:09:21.228460,20.2,1.01,normal
FR002,2025-05-07T04:39:21.228460,20.57,1.03,normal
FR002,2025-05-07T05:09:21.228460,16.95,0.85,normal
FR002,2025-05-07T05:39:21.228460,17.44,0.87,normal
FR002,2025-05-07T06:09:21.228460,20.92,1.05,normal
FR002,2025-05-07T06:39:21.228460,17.48,0.87,normal
FR002,2025-05-07T07:09:21.228460,19.99,1.0,normal
FR002,2025-05-07T07:39:21.228460,19.12,0.96,normal
FR002,2025-05-07T08:09:21.228460,19.61,0.98,normal
FR002,2025-05-07T08:39:21.228460,21.55,1.08,normal
FR002,2025-05-07T09:09:21.228460,18.4,0.92,normal
FR002,2025-05-07T09:39:21.228460,17.6,0.88,normal
FR002,2025-05-07T10:09:21.228460,18.06,0.9,normal
FR002,2025-05-07T10:39:21.228460,19.17,0.96,normal
FR002,2025-05-07T11:09:21.228460,17.12,0.86,normal
FR002,2025-05-07T11:39:21.228460,21.85,1.09,normal
FR002,2025-05-07T12:09:21.228460,18.76,0.94,normal
FR002,2025-05-07T12:39:21.228460,18.31,0.92,normal
FR002,2025-05-07T13:09:21.228460,18.64,0.93,normal
FR002,2025-05-07T13:39:21.228460,18.66,0.93,normal
FR002,2025-05-07T14:09:21.228460,21.35,1.07,normal
FR002,2025-05-07T14:39:21.228460,19.3,0.97,normal
FR002,2025-05-07T15:09:21.228460,19.23,0.96,normal
FR002,2025-05-07T15:39:21.228460,14.79,0.74,normal
FR002,2025-05-07T16:09:21.228460,17.92,0.9,normal
FR002,2025-05-07T16:39:21.228460,19.4,0.97,normal
FR002,2025-05-07T17:09:21.228460,43.05,2.15,flood
FR002,2025-05-07T17:39:21.228460,17.55,0.88,normal
FR002,2025-05-07T18:09:21.228460,24.31,1.22,normal
FR002,2025-05-07T18:39:21.228460,19.08,0.95,normal
FR002,2025-05-07T19:09:21.228460,19.4,0.97,normal
FR002,2025-05-07T19:39:21.228460,18.51,0.93,normal
FR002,2025-05-07T20:09:21.228460,21.01,1.05,normal
FR002,2025-05-07T20:39:21.228460,20.35,1.02,normal
FR002,2025-05-07T21:09:21.228460,19.15,0.96,normal
FR002,2025-05-07T21:39:21.228460,21.09,1.05,normal
FR002,2025-05-07T22:09:21.228460,18.99,0.95,normal
FR002,2025-05-07T22:39:21.228460,19.37,0.97,normal
FR002,2025-05-07T23:09:21.228460,21.21,1.06,normal
FR002,2025-05-07T23:39:21.228460,17.55,0.88,normal
FR002,2025-05-08T00:09:21.228460,36.29,1.81,high
FR002,2025-05-08T00:39:21.228460,22.58,1.13,normal
FR002,2025-05-08T01:09:21.228460,16.79,0.84,normal
FR002,2025-05-08T01:39:21.228460,17.04,0.85,normal
FR002,2025-05-08T02:09:21.228460,17.53,0.88,normal
FR002,2025-05-08T02:39:21.228460,16.51,0.83,normal
FR002,2025-05-08T03:09:21.228460,18.71,0.94,normal
FR002,2025-05-08T03:39:21.228460,18.6,0.93,normal
FR002,2025-05-08T04:09:21.228460,21.93,1.1,normal
FR002,2025-05-08T04:39:21.228460,19.55,0.98,normal
FR002,2025-05-08T05:09:21.228460,20.47,1.02,normal
FR002,2025-05-08T05:39:21.228460,18.31,0.92,normal
FR002,2025-05-08T06:09:21.228460,17.49,0.87,normal
FR002,2025-05-08T06:39:21.228460,18.97,0.95,normal
FR002,2025-05-08T07:09:21.228460,18.04,0.9,normal
FR002,2025-05-08T07:39:21.228460,20.12,1.01,normal
FR002,2025-05-08T08:09:21.228460,20.36,1.02,normal
FR002,2025-05-08T08:39:21.228460,19.41,0.97,normal
FR002,2025-05-08T09:09:21.228460,19.59,0.98,normal
FR002,2025-05-08T09:39:21.228460,21.15,1.06,normal
FR002,2025-05-08T10:09:21.228460,20.13,1.01,normal
FR002,2025-05-08T10:39:21.228460,20.09,1.0,normal
FR002,2025-05-08T11:09:21.228460,18.1,0.9,normal
FR002,2025-05-08T11:39:21.228460,20.05,1.0,normal
FR002,2025-05-08T12:09:21.228460,20.5,1.03,normal
FR002,2025-05-08T12:39:21.228460,23.69,1.18,normal
FR002,2025-05-08T13:09:21.228460,23.15,1.16,normal
FR002,2025-05-08T13:39:21.228460,17.16,0.86,normal
FR002,2025-05-08T14:09:21.228460,21.01,1.05,normal
FR002,2025-05-08T14:39:21.228460,18.54,0.93,normal
FR002,2025-05-08T15:09:21.228460,19.31,0.97,normal
FR002,2025-05-08T15:39:21.228460,19.18,0.96,normal
FR002,2025-05-08T16:09:21.228460,18.0,0.9,normal
FR002,2025-05-08T16:39:21.228460,22.89,1.14,normal
FR002,2025-05-08T17:09:21.228460,16.74,0.84,normal
FR002,2025-05-08T17:39:21.228460,16.46,0.82,normal
FR002,2025-05-08T18:09:21.228460,18.26,0.91,normal
FR002,2025-05-08T18:39:21.228460,14.75,0.74,normal
FR002,2025-05-08T19:09:21.228460,17.62,0.88,normal
FR002,2025-05-08T19:39:21.228460,17.63,0.88,normal
FR002,2025-05-08T20:09:21.228460,20.34,1.02,normal
FR002,2025-05-08T20:39:21.228460,15.75,0.79,normal
FR002,2025-05-08T21:09:21.228460,21.77,1.09,normal
FR002,2025-05-08T21:39:21.228460,23.06,1.15,normal
FR002,2025-05-08T22:09:21.228460,22.41,1.12,normal
FR002,2025-05-08T22:39:21.228460,17.34,0.87,normal
FR002,2025-05-08T23:09:21.228460,21.56,1.08,normal
FR002,2025-05-08T23:39:21.228460,19.82,0.99,normal
FR002,2025-05-09T00:09:21.228460,21.45,1.07,normal
FR002,2025-05-09T00:39:21.228460,14.03,0.7,normal
FR002,2025-05-09T01:09:21.228460,18.22,0.91,normal
FR002,2025-05-09T01:39:21.228460,20.32,1.02,normal
FR002,2025-05-09T02:09:21.228460,20.56,1.03,normal
FR002,2025-05-09T02:39:21.228460,18.59,0.93,normal
FR002,2025-05-09T03:09:21.228460,17.05,0.85,normal
FR002,2025-05-09T03:39:21.228460,17.4,0.87,normal
FR002,2025-05-09T04:09:21.228460,17.62,0.88,normal
FR002,2025-05-09T04:39:21.228460,17.77,0.89,normal
FR002,2025-05-09T05:09:21.228460,22.29,1.11,normal
FR002,2025-05-09T05:39:21.228460,19.3,0.96,normal
FR002,2025-05-09T06:09:21.228460,20.02,1.0,normal
FR002,2025-05-09T06:39:21.228460,16.82,0.84,normal
FR002,2025-05-09T07:09:21.228460,18.93,0.95,normal
FR002,2025-05-09T07:39:21.228460,21.24,1.06,normal
FR002,2025-05-09T08:09:21.228460,20.72,1.04,normal
FR002,2025-05-09T08:39:21.228460,19.25,0.96,normal
FR002,2025-05-09T09:09:21.228460,20.83,1.04,normal
FR002,2025-05-09T09:39:21.228460,19.48,0.97,normal
FR002,2025-05-09T10:09:21.228460,18.33,0.92,normal
FR002,2025-05-09T10:39:21.228460,23.52,1.18,normal
FR002,2025-05-09T11:09:21.228460,16.93,0.85,normal
FR002,2025-05-09T11:39:21.228460,16.21,0.81,normal
FR002,2025-05-09T12:09:21.228460,18.03,0.9,normal
FR002,2025-05-09T12:39:21.228460,20.42,1.02,normal
FR002,2025-05-09T13:09:21.228460,21.59,1.08,normal
FR002,2025-05-09T13:39:21.228460,16.29,0.81,normal
FR002,2025-05-09T14:09:21.228460,21.47,1.07,normal
FR002,2025-05-09T14:39:21.228460,18.86,0.94,normal
FR002,2025-05-09T15:09:21.228460,12.97,0.65,normal
FR002,2025-05-09T15:39:21.228460,17.45,0.87,normal
FR002,2025-05-09T16:09:21.228460,17.22,0.86,normal
FR002,2025-05-09T16:39:21.228460,15.01,0.75,normal
FR002,2025-05-09T17:09:21.228460,19.51,0.98,normal
FR002,2025-05-09T17:39:21.228460,18.39,0.92,normal
FR002,2025-05-09T18:09:21.228460,16.83,0.84,normal
FR002,2025-05-09T18:39:21.228460,18.41,0.92,normal
FR002,2025-05-09T19:09:21.228460,19.19,0.96,normal
FR002,2025-05-09T19:39:21.228460,18.14,0.91,normal
FR002,2025-05-09T20:09:21.228460,20.24,1.01,normal
FR002,2025-05-09T20:39:21.228460,17.95,0.9,normal
FR002,2025-05-09T21:09:21.228460,14.59,0.73,normal
FR002,2025-05-09T21:39:21.228460,19.96,1.0,normal
FR002,2025-05-09T22:09:21.228460,18.83,0.94,normal
FR002,2025-05-09T22:39:21.228460,20.03,1.0,normal
FR002,2025-05-09T23:09:21.228460,20.35,1.02,normal
FR002,2025-05-09T23:39:21.228460,18.02,0.9,normal
FR002,2025-05-10T00:09:21.228460,16.7,0.83,normal
FR002,2025-05-10T00:39:21.228460,20.6,1.03,normal
FR002,2025-05-10T01:09:21.228460,18.15,0.91,normal
FR002,2025-05-10T01:39:21.228460,16.88,0.84,normal
FR002,2025-05-10T02:09:21.228460,18.33,0.92,normal
FR002,2025-05-10T02:39:21.228460,17.9,0.89,normal
FR002,2025-05-10T03:09:21.228460,17.65,0.88,normal
FR002,2025-05-10T03:39:21.228460,18.24,0.91,normal
FR002,2025-05-10T04:09:21.228460,17.9,0.89,normal
FR002,2025-05-10T04:39:21.228460,18.12,0.91,normal
FR002,2025-05-10T05:09:21.228460,18.05,0.9,normal
FR002,2025-05-10T05:39:21.228460,19.54,0.98,normal
FR002,2025-05-10T06:09:21.228460,14.65,0.73,normal
FR002,2025-05-10T06:39:21.228460,14.17,0.71,normal
FR002,2025-05-10T07:09:21.228460,23.56,1.18,normal
FR002,2025-05-10T07:39:21.228460,20.23,1.01,normal
FR002,2025-05-10T08:09:21.228460,18.39,0.92,normal
FR002,2025-05-10T08:39:21.228460,22.19,1.11,normal
FR002,2025-05-10T09:09:21.228460,19.39,0.97,normal
FR002,2025-05-10T09:39:21.228460,19.38,0.97,normal
FR002,2025-05-10T10:09:21.228460,32.3,1.62,high
FR002,2025-05-10T10:39:21.228460,15.93,0.8,normal
FR002,2025-05-10T11:09:21.228460,20.77,1.04,normal
FR002,2025-05-10T11:39:21.228460,21.37,1.07,normal
FR002,2025-05-10T12:09:21.228460,22.61,1.13,normal
FR002,2025-05-10T12:39:21.228460,20.06,1.0,normal
FR002,2025-05-10T13:09:21.228460,20.49,1.02,normal
FR002,2025-05-10T13:39:21.228460,23.06,1.15,normal
FR002,2025-05-10T14:09:21.228460,22.07,1.1,normal
FR002,2025-05-10T14:39:21.228460,15.7,0.78,normal
FR002,2025-05-10T15:09:21.228460,19.02,0.95,normal
FR002,2025-05-10T15:39:21.228460,21.96,1.1,normal
FR002,2025-05-10T16:09:21.228460,20.96,1.05,normal
FR002,2025-05-10T16:39:21.228460,20.49,1.02,normal
FR002,2025-05-10T17:09:21.228460,21.67,1.08,normal
FR002,2025-05-10T17:39:21.228460,19.82,0.99,normal
FR002,2025-05-10T18:09:21.228460,17.19,0.86,normal
FR002,2025-05-10T18:39:21.228460,18.01,0.9,normal
FR002,2025-05-10T19:09:21.228460,17.96,0.9,normal
FR002,2025-05-10T19:39:21.228460,17.61,0.88,normal
FR002,2025-05-10T20:09:21.228460,16.77,0.84,normal
FR002,2025-05-10T20:39:21.228460,18.38,0.92,normal
FR002,2025-05-10T21:09:21.228460,18.72,0.94,normal
FR002,2025-05-10T21:39:21.228460,19.27,0.96,normal
FR002,2025-05-10T22:09:21.228460,17.46,0.87,normal
FR002,2025-05-10T22:39:21.228460,17.32,0.87,normal
FR002,2025-05-10T23:09:21.228460,19.45,0.97,normal
FR002,2025-05-10T23:39:21.228460,13.49,0.67,normal
FR002,2025-05-11T00:09:21.228460,17.27,0.86,normal
FR002,2025-05-11T00:39:21.228460,37.31,1.87,high
FR002,2025-05-11T01:09:21.228460,19.85,0.99,normal
FR002,2025-05-11T01:39:21.228460,19.23,0.96,normal
FR002,2025-05-11T02:09:21.228460,22.26,1.11,normal
FR002,2025-05-11T02:39:21.228460,21.36,1.07,normal
FR002,2025-05-11T03:09:21.228460,17.54,0.88,normal
FR002,2025-05-11T03:39:21.228460,16.55,0.83,normal
FR002,2025-05-11T04:09:21.228460,16.6,0.83,normal
FR002,2025-05-11T04:39:21.228460,42.47,2.12,flood
FR002,2025-05-11T05:09:21.228460,18.94,0.95,normal
FR002,2025-05-11T05:39:21.228460,19.22,0.96,normal
FR002,2025-05-11T06:09:21.228460,31.08,1.55,high
FR002,2025-05-11T06:39:21.228460,16.61,0.83,normal
FR002,2025-05-11T07:09:21.228460,19.38,0.97,normal
FR002,2025-05-11T07:39:21.228460,20.92,1.05,normal
FR002,2025-05-11T08:09:21.228460,16.67,0.83,normal
FR002,2025-05-11T08:39:21.228460,16.59,0.83,normal
FR002,2025-05-11T09:09:21.228460,22.86,1.14,normal
FR002,2025-05-11T09:39:21.228460,18.47,0.92,normal
FR002,2025-05-11T10:09:21.228460,22.62,1.13,normal
FR002,2025-05-11T10:39:21.228460,18.0,0.9,normal
FR002,2025-05-11T11:09:21.228460,17.21,0.86,normal
FR002,2025-05-11T11:39:21.228460,16.54,0.83,normal
FR002,2025-05-11T12:09:21.228460,19.39,0.97,normal
FR002,2025-05-11T12:39:21.228460,17.67,0.88,normal
FR002,2025-05-11T13:09:21.228460,20.75,1.04,normal
FR002,2025-05-11T13:39:21.228460,16.9,0.85,normal
FR002,2025-05-11T14:09:21.228460,18.87,0.94,normal
FR002,2025-05-11T14:39:21.228460,17.95,0.9,normal
FR002,2025-05-11T15:09:21.228460,19.5,0.98,normal
FR002,2025-05-11T15:39:21.228460,19.17,0.96,normal
FR002,2025-05-11T16:09:21.228460,19.99,1.0,normal
FR002,2025-05-11T16:39:21.228460,20.93,1.05,normal
FR002,2025-05-11T17:09:21.228460,18.3,0.92,normal
FR002,2025-05-11T17:39:21.228460,19.88,0.99,normal
FR002,2025-05-11T18:09:21.228460,21.46,1.07,normal
FR002,2025-05-11T18:39:21.228460,19.47,0.97,normal
FR002,2025-05-11T19:09:21.228460,18.24,0.91,normal
FR002,2025-05-11T19:39:21.228460,17.12,0.86,normal
FR002,2025-05-11T20:09:21.228460,21.58,1.08,normal
FR002,2025-05-11T20:39:21.228460,18.58,0.93,normal
FR002,2025-05-11T21:09:21.228460,19.47,0.97,normal
FR002,2025-05-11T21:39:21.228460,19.57,0.98,normal
FR002,2025-05-11T22:09:21.228460,17.69,0.88,normal
FR002,2025-05-11T22:39:21.228460,14.05,0.7,normal
FR002,2025-05-11T23:09:21.228460,23.21,1.16,normal
FR002,2025-05-11T23:39:21.228460,19.45,0.97,normal
FR002,2025-05-12T00:09:21.228460,21.71,1.09,normal
FR002,2025-05-12T00:39:21.228460,18.4,0.92,normal
FR002,2025-05-12T01:09:21.228460,18.36,0.92,normal
FR002,2025-05-12T01:39:21.228460,19.79,0.99,normal
FR002,2025-05-12T02:09:21.228460,20.53,1.03,normal
FR002,2025-05-12T02:39:21.228460,15.5,0.78,normal
FR002,2025-05-12T03:09:21.228460,44.83,2.24,flood
FR002,2025-05-12T03:39:21.228460,18.16,0.91,normal
FR002,2025-05-12T04:09:21.228460,20.02,1.0,normal
FR002,2025-05-12T04:39:21.228460,19.77,0.99,normal
FR002,2025-05-12T05:09:21.228460,20.37,1.02,normal
FR002,2025-05-12T05:39:21.228460,17.42,0.87,normal
FR002,2025-05-12T06:09:21.228460,14.66,0.73,normal
FR002,2025-05-12T06:39:21.228460,18.85,0.94,normal
FR002,2025-05-12T07:09:21.228460,22.87,1.14,normal
FR002,2025-05-12T07:39:21.228460,15.97,0.8,normal
FR002,2025-05-12T08:09:21.228460,45.82,2.29,flood
FR002,2025-05-12T08:39:21.228460,16.43,0.82,normal
FR002,2025-05-12T09:09:21.228460,16.49,0.82,normal
FR002,2025-05-12T09:39:21.228460,20.13,1.01,normal
FR002,2025-05-12T10:09:21.228460,17.6,0.88,normal
FR002,2025-05-12T10:39:21.228460,21.3,1.06,normal
FR002,2025-05-12T11:09:21.228460,18.78,0.94,normal
FR002,2025-05-12T11:39:21.228460,21.6,1.08,normal
FR002,2025-05-12T12:09:21.228460,19.87,0.99,normal
FR002,2025-05-12T12:39:21.228460,15.38,0.77,normal
FR002,2025-05-12T13:09:21.228460,17.13,0.86,normal
FR002,2025-05-12T13:39:21.228460,16.25,0.81,normal
FR002,2025-05-12T14:09:21.228460,17.24,0.86,normal
FR002,2025-05-12T14:39:21.228460,19.71,0.99,normal
FR002,2025-05-12T15:09:21.228460,17.99,0.9,normal
FR002,2025-05-12T15:39:21.228460,15.73,0.79,normal
FR002,2025-05-12T16:09:21.228460,18.29,0.91,normal
FR002,2025-05-12T16:39:21.228460,16.29,0.81,normal
FR002,2025-05-12T17:09:21.228460,21.36,1.07,normal
FR002,2025-05-12T17:39:21.228460,17.6,0.88,normal
FR002,2025-05-12T18:09:21.228460,19.58,0.98,normal
FR002,2025-05-12T18:39:21.228460,18.67,0.93,normal
FR002,2025-05-12T19:09:21.228460,13.79,0.69,normal
FR002,2025-05-12T19:39:21.228460,19.6,0.98,normal
FR002,2025-05-12T20:09:21.228460,13.67,0.68,normal
FR002,2025-05-12T20:39:21.228460,19.63,0.98,normal
FR002,2025-05-12T21:09:21.228460,18.48,0.92,normal
FR002,2025-05-12T21:39:21.228460,20.49,1.02,normal
FR002,2025-05-12T22:09:21.228460,17.37,0.87,normal
FR002,2025-05-12T22:39:21.228460,15.62,0.78,normal
FR002,2025-05-12T23:09:21.228460,16.76,0.84,normal
FR002,2025-05-12T23:39:21.228460,16.24,0.81,normal
FR002,2025-05-13T00:09:21.228460,19.57,0.98,normal
FR002,2025-05-13T00:39:21.228460,21.05,1.05,normal
FR002,2025-05-13T01:09:21.228460,16.18,0.81,normal
FR002,2025-05-13T01:39:21.228460,17.62,0.88,normal
FR002,2025-05-13T02:09:21.228460,19.02,0.95,normal
FR002,2025-05-13T02:39:21.228460,48.52,2.43,flood
FR002,2025-05-13T03:09:21.228460,18.47,0.92,normal
FR002,2025-05-13T03:39:21.228460,16.34,0.82,normal
FR002,2025-05-13T04:09:21.228460,17.01,0.85,normal
FR002,2025-05-13T04:39:21.228460,17.6,0.88,normal
FR002,2025-05-13T05:09:21.228460,16.62,0.83,normal
FR002,2025-05-13T05:39:21.228460,20.85,1.04,normal
FR002,2025-05-13T06:09:21.228460,17.44,0.87,normal
FR002,2025-05-13T06:39:21.228460,22.44,1.12,normal
FR002,2025-05-13T07:09:21.228460,19.68,0.98,normal
FR002,2025-05-13T07:39:21.228460,18.35,0.92,normal
FR002,2025-05-13T08:09:21.228460,19.37,0.97,normal
FR002,2025-05-13T08:39:21.228460,16.28,0.81,normal
FR002,2025-05-13T09:09:21.228460,20.6,1.03,normal
FR002,2025-05-13T09:39:21.228460,30.38,1.52,high
FR002,2025-05-13T10:09:21.228460,11.67,0.58,normal
FR002,2025-05-13T10:39:21.228460,19.8,0.99,normal
FR002,2025-05-13T11:09:21.228460,18.82,0.94,normal
FR002,2025-05-13T11:39:21.228460,15.5,0.77,normal
FR002,2025-05-13T12:09:21.228460,17.87,0.89,normal
FR002,2025-05-13T12:39:21.228460,21.79,1.09,normal
FR002,2025-05-13T13:09:21.228460,22.95,1.15,normal
FR002,2025-05-13T13:39:21.228460,15.81,0.79,normal
FR002,2025-05-13T14:09:21.228460,17.79,0.89,normal
FR002,2025-05-13T14:39:21.228460,18.35,0.92,normal
FR002,2025-05-13T15:09:21.228460,20.17,1.01,normal
FR002,2025-05-13T15:39:21.228460,15.67,0.78,normal
FR002,2025-05-13T16:09:21.228460,16.16,0.81,normal
FR002,2025-05-13T16:39:21.228460,21.2,1.06,normal
FR002,2025-05-13T17:09:21.228460,21.85,1.09,normal
FR002,2025-05-13T17:39:21.228460,39.1,1.95,high
FR002,2025-05-13T18:09:21.228460,18.0,0.9,normal
FR002,2025-05-13T18:39:21.228460,39.66,1.98,high
FR002,2025-05-13T19:09:21.228460,18.94,0.95,normal
FR002,2025-05-13T19:39:21.228460,17.64,0.88,normal
FR002,2025-05-13T20:09:21.228460,20.73,1.04,normal
FR002,2025-05-13T20:39:21.228460,18.67,0.93,normal
FR002,2025-05-13T21:09:21.228460,15.23,0.76,normal
FR002,2025-05-13T21:39:21.228460,18.97,0.95,normal
FR002,2025-05-13T22:09:21.228460,18.62,0.93,normal
FR002,2025-05-13T22:39:21.228460,19.56,0.98,normal
FR002,2025-05-13T23:09:21.228460,17.43,0.87,normal
FR002,2025-05-13T23:39:21.228460,21.18,1.06,normal
FR002,2025-05-14T00:09:21.228460,14.82,0.74,normal
FR002,2025-05-14T00:39:21.228460,19.22,0.96,normal
FR002,2025-05-14T01:09:21.228460,18.58,0.93,normal
FR002,2025-05-14T01:39:21.228460,19.73,0.99,normal
FR002,2025-05-14T02:09:21.228460,17.56,0.88,normal
FR002,2025-05-14T02:39:21.228460,19.77,0.99,normal
FR002,2025-05-14T03:09:21.228460,18.08,0.9,normal
FR002,2025-05-14T03:39:21.228460,17.98,0.9,normal
FR002,2025-05-14T04:09:21.228460,20.24,1.01,normal
FR002,2025-05-14T04:39:21.228460,16.35,0.82,normal
FR002,2025-05-14T05:09:21.228460,20.53,1.03,normal
FR002,2025-05-14T05:39:21.228460,16.97,0.85,normal
FR002,2025-05-14T06:09:21.228460,18.27,0.91,normal
FR002,2025-05-14T06:39:21.228460,16.71,0.84,normal
FR002,2025-05-14T07:09:21.228460,19.15,0.96,normal
FR002,2025-05-14T07:39:21.228460,16.36,0.82,normal
FR002,2025-05-14T08:09:21.228460,20.72,1.04,normal
FR002,2025-05-14T08:39:21.228460,19.38,0.97,normal
FR002,2025-05-14T09:09:21.228460,15.04,0.75,normal
FR002,2025-05-14T09:39:21.228460,19.45,0.97,normal
FR002,2025-05-14T10:09:21.228460,18.69,0.93,normal
FR002,2025-05-14T10:39:21.228460,17.3,0.86,normal
FR002,2025-05-14T11:09:21.228460,18.43,0.92,normal
FR002,2025-05-14T11:39:21.228460,22.15,1.11,normal
FR002,2025-05-14T12:09:21.228460,16.44,0.82,normal
FR002,2025-05-14T12:39:21.228460,16.75,0.84,normal
FR002,2025-05-14T13:09:21.228460,20.09,1.0,normal
FR002,2025-05-14T13:39:21.228460,15.87,0.79,normal
FR002,2025-05-14T14:09:21.228460,17.1,0.85,normal
FR002,2025-05-14T14:39:21.228460,21.29,1.06,normal
FR002,2025-05-14T15:09:21.228460,17.49,0.87,normal
FR002,2025-05-14T15:39:21.228460,17.46,0.87,normal
FR002,2025-05-14T16:09:21.228460,18.49,0.92,normal
FR002,2025-05-14T16:39:21.228460,17.13,0.86,normal
FR002,2025-05-14T17:09:21.228460,20.92,1.05,normal
FR002,2025-05-14T17:39:21.228460,18.75,0.94,normal
FR002,2025-05-14T18:09:21.228460,15.7,0.78,normal
FR002,2025-05-14T18:39:21.228460,16.87,0.84,normal
FR002,2025-05-14T19:09:21.228460,19.27,0.96,normal
FR002,2025-05-14T19:39:21.228460,20.57,1.03,normal
FR002,2025-05-14T20:09:21.228460,17.98,0.9,normal
FR002,2025-05-14T20:39:21.228460,18.45,0.92,normal
FR002,2025-05-14T21:09:21.228460,19.47,0.97,normal
FR002,2025-05-14T21:39:21.228460,19.17,0.96,normal
