sensor_id,timestamp,moisture_percent,soil_temperature_c,conductivity_ms_cm
SM003,2025-05-10T16:39:21.432195,55.9,26.7,1.124
SM003,2025-05-10T17:39:21.432195,56.9,25.6,1.04
SM003,2025-05-10T18:39:21.432195,73.7,26.5,1.434
SM003,2025-05-10T19:39:21.432195,48.9,26.4,1.108
SM003,2025-05-10T20:39:21.432195,58.9,26.3,1.224
SM003,2025-05-10T21:39:21.432195,57.7,26.0,1.302
SM003,2025-05-10T22:39:21.432195,53.9,26.1,1.171
SM003,2025-05-10T23:39:21.432195,55.3,27.4,1.118
SM003,2025-05-11T00:39:21.432195,57.2,26.5,1.052
SM003,2025-05-11T01:39:21.432195,67.1,26.4,1.251
SM003,2025-05-11T02:39:21.432195,59.4,27.9,1.229
SM003,2025-05-11T03:39:21.432195,60.9,26.6,1.239
SM003,2025-05-11T04:39:21.432195,58.6,27.3,1.254
SM003,2025-05-11T05:39:21.432195,58.5,25.9,1.176
SM003,2025-05-11T06:39:21.432195,58.0,27.0,1.085
SM003,2025-05-11T07:39:21.432195,56.3,25.9,1.025
SM003,2025-05-11T08:39:21.432195,50.0,26.5,1.017
SM003,2025-05-11T09:39:21.432195,50.9,27.3,0.965
SM003,2025-05-11T10:39:21.432195,51.3,25.9,1.059
SM003,2025-05-11T11:39:21.432195,47.6,26.6,1.074
SM003,2025-05-11T12:39:21.432195,44.4,26.8,0.714
SM003,2025-05-11T13:39:21.432195,54.4,26.6,1.18
SM003,2025-05-11T14:39:21.432195,46.5,26.5,0.889
SM003,2025-05-11T15:39:21.432195,51.1,26.0,0.928
SM003,2025-05-11T16:39:21.432195,54.0,26.3,0.921
SM003,2025-05-11T17:39:21.432195,54.1,26.9,1.119
SM003,2025-05-11T18:39:21.432195,52.8,25.9,1.06
SM003,2025-05-11T19:39:21.432195,55.5,26.5,1.043
SM003,2025-05-11T20:39:21.432195,56.1,26.3,1.13
SM003,2025-05-11T21:39:21.432195,59.7,26.7,1.21
SM003,2025-05-11T22:39:21.432195,54.6,26.7,0.998
SM003,2025-05-11T23:39:21.432195,57.7,26.7,1.092
SM003,2025-05-12T00:39:21.432195,54.8,26.2,1.081
SM003,2025-05-12T01:39:21.432195,53.6,26.5,0.871
SM003,2025-05-12T02:39:21.432195,57.0,26.3,1.248
SM003,2025-05-12T03:39:21.432195,52.0,27.0,1.086
SM003,2025-05-12T04:39:21.432195,53.2,26.1,0.972
SM003,2025-05-12T05:39:21.432195,62.3,26.2,1.311
SM003,2025-05-12T06:39:21.432195,71.9,26.8,1.441
SM003,2025-05-12T07:39:21.432195,50.3,26.4,0.858
SM003,2025-05-12T08:39:21.432195,51.5,26.0,0.844
SM003,2025-05-12T09:39:21.432195,57.6,27.0,1.186
SM003,2025-05-12T10:39:21.432195,54.5,26.4,1.096
SM003,2025-05-12T11:39:21.432195,50.0,27.2,0.977
SM003,2025-05-12T12:39:21.432195,49.1,26.1,0.921
SM003,2025-05-12T13:39:21.432195,53.6,27.5,0.952
SM003,2025-05-12T14:39:21.432195,52.2,26.0,1.011
SM003,2025-05-12T15:39:21.432195,61.5,27.0,1.203
SM003,2025-05-12T16:39:21.432195,57.6,26.8,1.242
SM003,2025-05-12T17:39:21.432195,57.2,26.2,1.072
SM003,2025-05-12T18:39:21.432195,56.8,26.8,1.239
SM003,2025-05-12T19:39:21.432195,55.9,27.6,0.96
SM003,2025-05-12T20:39:21.432195,60.0,26.8,1.118
SM003,2025-05-12T21:39:21.432195,56.8,25.8,1.139
SM003,2025-05-12T22:39:21.432195,72.6,26.4,1.346
SM003,2025-05-12T23:39:21.432195,58.9,26.8,1.287
SM003,2025-05-13T00:39:21.432195,52.9,27.0,1.1
SM003,2025-05-13T01:39:21.432195,60.6,25.3,0.995
SM003,2025-05-13T02:39:21.432195,53.1,25.9,1.145
SM003,2025-05-13T03:39:21.432195,66.4,26.0,1.419
SM003,2025-05-13T04:39:21.432195,56.0,25.9,1.147
SM003,2025-05-13T05:39:21.432195,58.0,26.6,1.074
SM003,2025-05-13T06:39:21.432195,51.7,27.3,1.072
SM003,2025-05-13T07:39:21.432195,54.3,26.7,0.979
SM003,2025-05-13T08:39:21.432195,55.7,26.8,0.927
SM003,2025-05-13T09:39:21.432195,55.2,26.1,1.165
SM003,2025-05-13T10:39:21.432195,52.7,26.8,1.156
SM003,2025-05-13T11:39:21.432195,49.7,25.9,0.901
SM003,2025-05-13T12:39:21.432195,47.8,26.6,1.093
SM003,2025-05-13T13:39:21.432195,49.2,26.3,0.935
SM003,2025-05-13T14:39:21.432195,56.3,26.8,1.156
SM003,2025-05-13T15:39:21.432195,51.4,26.7,1.088
SM003,2025-05-13T16:39:21.432195,58.0,26.4,1.105
SM003,2025-05-13T17:39:21.432195,57.0,25.9,1.232
SM003,2025-05-13T18:39:21.432195,57.3,26.9,1.324
SM003,2025-05-13T19:39:21.432195,56.2,26.4,0.99
SM003,2025-05-13T20:39:21.432195,71.0,27.3,1.448
SM003,2025-05-13T21:39:21.432195,53.3,26.0,1.028
SM003,2025-05-13T22:39:21.432195,52.2,27.0,1.257
SM003,2025-05-13T23:39:21.432195,55.5,26.6,1.09
SM003,2025-05-14T00:39:21.432195,55.8,26.7,1.183
SM003,2025-05-14T01:39:21.432195,75.9,26.9,1.293
SM003,2025-05-14T02:39:21.432195,55.6,25.3,1.009
SM003,2025-05-14T03:39:21.432195,57.7,26.4,1.255
SM003,2025-05-14T04:39:21.432195,56.8,26.2,1.219
SM003,2025-05-14T05:39:21.432195,54.9,26.0,1.187
SM003,2025-05-14T06:39:21.432195,53.5,25.9,1.04
SM003,2025-05-14T07:39:21.432195,51.0,26.3,1.082
SM003,2025-05-14T08:39:21.432195,56.3,26.1,1.195
SM003,2025-05-14T09:39:21.432195,48.1,27.3,0.82
SM003,2025-05-14T10:39:21.432195,54.4,26.0,1.082
SM003,2025-05-14T11:39:21.432195,58.0,26.6,1.196
SM003,2025-05-14T12:39:21.432195,53.5,26.1,1.077
SM003,2025-05-14T13:39:21.432195,54.3,25.6,0.911
SM003,2025-05-14T14:39:21.432195,49.2,25.8,1.141
SM003,2025-05-14T15:39:21.432195,49.5,26.1,1.046
SM003,2025-05-14T16:39:21.432195,51.5,26.8,1.029
SM003,2025-05-14T17:39:21.432195,56.7,25.8,1.202
SM003,2025-05-14T18:39:21.432195,58.2,26.2,1.225
SM003,2025-05-14T19:39:21.432195,59.3,26.7,1.068
SM003,2025-05-14T20:39:21.432195,57.1,25.9,1.167
SM003,2025-05-14T21:39:21.432195,55.1,25.9,1.17
SM003,2025-05-14T22:39:21.432195,60.5,26.4,1.191
SM003,2025-05-14T23:39:21.432195,57.2,26.7,1.197
SM003,2025-05-15T00:39:21.432195,58.4,26.1,1.256
SM003,2025-05-15T01:39:21.432195,58.0,26.9,0.957
SM003,2025-05-15T02:39:21.432195,57.4,26.1,1.157
SM003,2025-05-15T03:39:21.432195,57.8,26.7,1.129
SM003,2025-05-15T04:39:21.432195,58.2,25.7,1.156
SM003,2025-05-15T05:39:21.432195,54.2,26.7,1.143
SM003,2025-05-15T06:39:21.432195,55.9,26.8,1.251
SM003,2025-05-15T07:39:21.432195,52.9,25.9,1.044
SM003,2025-05-15T08:39:21.432195,70.7,26.9,1.489
SM003,2025-05-15T09:39:21.432195,58.3,26.4,1.325
SM003,2025-05-15T10:39:21.432195,48.6,27.2,0.93
SM003,2025-05-15T11:39:21.432195,50.8,26.1,1.042
SM003,2025-05-15T12:39:21.432195,44.3,25.7,0.884
SM003,2025-05-15T13:39:21.432195,49.6,27.4,1.026
SM003,2025-05-15T14:39:21.432195,52.4,26.9,1.007
SM003,2025-05-15T15:39:21.432195,42.4,26.7,0.867
SM003,2025-05-15T16:39:21.432195,53.6,26.9,1.103
SM003,2025-05-15T17:39:21.432195,55.8,26.3,1.03
SM003,2025-05-15T18:39:21.432195,55.4,26.6,1.084
SM003,2025-05-15T19:39:21.432195,61.9,27.7,1.335
SM003,2025-05-15T20:39:21.432195,60.4,27.1,1.03
SM003,2025-05-15T21:39:21.432195,53.4,25.5,1.194
SM003,2025-05-15T22:39:21.432195,58.4,25.9,1.268
SM003,2025-05-15T23:39:21.432195,57.4,26.2,1.122
SM003,2025-05-16T00:39:21.432195,49.3,26.6,0.949
SM003,2025-05-16T01:39:21.432195,62.6,27.3,1.117
SM003,2025-05-16T02:39:21.432195,64.5,28.0,1.369
SM003,2025-05-16T03:39:21.432195,58.9,26.0,1.216
SM003,2025-05-16T04:39:21.432195,62.7,26.8,1.281
SM003,2025-05-16T05:39:21.432195,52.2,26.5,1.055
SM003,2025-05-16T06:39:21.432195,56.3,26.3,1.149
SM003,2025-05-16T07:39:21.432195,56.6,25.8,1.174
SM003,2025-05-16T08:39:21.432195,50.8,26.3,0.921
SM003,2025-05-16T09:39:21.432195,57.7,26.6,1.152
SM003,2025-05-16T10:39:21.432195,65.9,27.2,1.346
SM003,2025-05-16T11:39:21.432195,49.4,26.1,0.911
SM003,2025-05-16T12:39:21.432195,50.5,26.6,0.901
SM003,2025-05-16T13:39:21.432195,55.1,26.0,1.078
SM003,2025-05-16T14:39:21.432195,69.7,25.8,1.42
SM003,2025-05-16T15:39:21.432195,63.7,25.7,1.22
SM003,2025-05-16T16:39:21.432195,59.2,26.8,1.254
SM003,2025-05-16T17:39:21.432195,49.9,25.3,1.021
SM003,2025-05-16T18:39:21.432195,60.7,26.1,1.281
SM003,2025-05-16T19:39:21.432195,62.5,26.9,1.317
SM003,2025-05-16T20:39:21.432195,53.6,26.7,1.102
SM003,2025-05-16T21:39:21.432195,55.8,26.2,0.976
SM003,2025-05-16T22:39:21.432195,51.2,26.2,0.999
SM003,2025-05-16T23:39:21.432195,52.8,26.7,1.009
SM003,2025-05-17T00:39:21.432195,54.7,25.8,1.066
SM003,2025-05-17T01:39:21.432195,53.2,27.0,0.932
SM003,2025-05-17T02:39:21.432195,53.1,26.1,1.049
SM003,2025-05-17T03:39:21.432195,60.6,26.2,1.246
SM003,2025-05-17T04:39:21.432195,57.1,26.4,1.119
SM003,2025-05-17T05:39:21.432195,51.9,26.4,1.162
SM003,2025-05-17T06:39:21.432195,60.6,26.3,1.16
SM003,2025-05-17T07:39:21.432195,55.6,26.7,1.007
SM003,2025-05-17T08:39:21.432195,53.6,26.2,1.13
SM003,2025-05-17T09:39:21.432195,49.4,26.8,0.956
SM003,2025-05-17T10:39:21.432195,54.9,26.7,1.32
SM003,2025-05-17T11:39:21.432195,48.1,26.9,1.034
SM003,2025-05-17T12:39:21.432195,49.6,26.5,0.886
SM003,2025-05-17T13:39:21.432195,52.7,26.0,1.016
SM003,2025-05-17T14:39:21.432195,54.0,27.6,0.907
SM003,2025-05-17T15:39:21.432195,54.4,26.8,1.14
SM003,2025-05-17T16:39:21.432195,58.7,25.8,1.096
SM003,2025-05-17T17:39:21.432195,62.6,26.4,1.257
SM003,2025-05-17T18:39:21.432195,55.8,26.2,1.116
SM003,2025-05-17T19:39:21.432195,52.9,26.1,1.132
SM003,2025-05-17T20:39:21.432195,60.0,26.1,1.217
SM003,2025-05-17T21:39:21.432195,57.9,27.4,1.212
SM003,2025-05-17T22:39:21.432195,55.2,26.2,1.064
SM003,2025-05-17T23:39:21.432195,55.6,26.2,1.203
SM003,2025-05-18T00:39:21.432195,55.5,26.6,1.028
SM003,2025-05-18T01:39:21.432195,56.2,25.8,1.162
SM003,2025-05-18T02:39:21.432195,59.6,26.3,1.117
SM003,2025-05-18T03:39:21.432195,59.8,26.2,1.202
SM003,2025-05-18T04:39:21.432195,57.3,26.3,1.14
SM003,2025-05-18T05:39:21.432195,56.4,26.1,0.997
SM003,2025-05-18T06:39:21.432195,59.1,26.9,1.309
SM003,2025-05-18T07:39:21.432195,61.4,26.1,1.302
SM003,2025-05-18T08:39:21.432195,56.7,26.7,1.219
SM003,2025-05-18T09:39:21.432195,55.8,26.0,1.127
SM003,2025-05-18T10:39:21.432195,54.8,26.1,0.99
SM003,2025-05-18T11:39:21.432195,48.6,25.9,0.839
SM003,2025-05-18T12:39:21.432195,51.3,25.9,1.001
SM003,2025-05-18T13:39:21.432195,67.5,28.0,1.526
SM003,2025-05-18T14:39:21.432195,48.6,26.3,0.99
SM003,2025-05-18T15:39:21.432195,50.0,26.1,0.901
SM003,2025-05-18T16:39:21.432195,50.9,26.1,1.03
SM003,2025-05-18T17:39:21.432195,53.4,27.0,1.068
SM003,2025-05-18T18:39:21.432195,57.8,26.0,1.149
SM003,2025-05-18T19:39:21.432195,53.7,26.1,1.027
SM003,2025-05-18T20:39:21.432195,63.7,25.8,1.142
SM003,2025-05-18T21:39:21.432195,61.1,25.5,1.039
SM003,2025-05-18T22:39:21.432195,57.9,27.0,1.063
SM003,2025-05-18T23:39:21.432195,54.0,26.0,1.106
SM003,2025-05-19T00:39:21.432195,51.9,27.5,1.067
SM003,2025-05-19T01:39:21.432195,52.3,26.8,1.182
SM003,2025-05-19T02:39:21.432195,52.8,26.9,1.069
SM003,2025-05-19T03:39:21.432195,52.1,26.4,1.108
SM003,2025-05-19T04:39:21.432195,55.2,26.3,1.065
SM003,2025-05-19T05:39:21.432195,56.4,26.0,1.19
SM003,2025-05-19T06:39:21.432195,55.4,26.6,1.054
SM003,2025-05-19T07:39:21.432195,54.1,27.3,0.952
SM003,2025-05-19T08:39:21.432195,53.8,26.4,1.095
SM003,2025-05-19T09:39:21.432195,51.5,26.1,1.006
SM003,2025-05-19T10:39:21.432195,56.4,25.9,1.127
SM003,2025-05-19T11:39:21.432195,66.9,26.9,1.4
SM003,2025-05-19T12:39:21.432195,50.3,26.3,1.085
SM003,2025-05-19T13:39:21.432195,49.6,26.2,1.1
SM003,2025-05-19T14:39:21.432195,47.3,25.7,0.775
SM003,2025-05-19T15:39:21.432195,55.5,25.8,1.235
SM003,2025-05-19T16:39:21.432195,64.2,26.5,1.222
SM003,2025-05-19T17:39:21.432195,53.8,27.0,1.235
SM003,2025-05-19T18:39:21.432195,77.4,25.9,1.595
SM003,2025-05-19T19:39:21.432195,56.9,25.4,1.31
SM003,2025-05-19T20:39:21.432195,55.3,26.0,1.144
SM003,2025-05-19T21:39:21.432195,54.8,26.4,1.019
SM003,2025-05-19T22:39:21.432195,53.7,26.7,1.056
SM003,2025-05-19T23:39:21.432195,51.5,26.6,0.953
SM003,2025-05-20T00:39:21.432195,56.9,25.8,1.208
SM003,2025-05-20T01:39:21.432195,68.5,26.3,1.376
SM003,2025-05-20T02:39:21.432195,54.3,26.8,1.21
SM003,2025-05-20T03:39:21.432195,53.2,26.4,1.152
SM003,2025-05-20T04:39:21.432195,53.8,26.4,0.956
SM003,2025-05-20T05:39:21.432195,53.5,26.4,0.954
SM003,2025-05-20T06:39:21.432195,60.0,26.6,1.153
SM003,2025-05-20T07:39:21.432195,55.5,26.1,1.01
SM003,2025-05-20T08:39:21.432195,66.6,27.0,1.398
SM003,2025-05-20T09:39:21.432195,56.4,25.8,1.234
SM003,2025-05-20T10:39:21.432195,51.8,26.7,1.173
SM003,2025-05-20T11:39:21.432195,50.6,25.5,1.064
SM003,2025-05-20T12:39:21.432195,49.5,25.8,1.023
SM003,2025-05-20T13:39:21.432195,50.9,26.8,0.876
SM003,2025-05-20T14:39:21.432195,51.7,26.8,1.135
SM003,2025-05-20T15:39:21.432195,54.0,25.4,1.12
SM003,2025-05-20T16:39:21.432195,52.7,26.5,1.016
SM003,2025-05-20T17:39:21.432195,57.6,25.8,1.459
SM003,2025-05-20T18:39:21.432195,58.6,26.0,1.089
SM003,2025-05-20T19:39:21.432195,61.5,26.9,1.286
SM003,2025-05-20T20:39:21.432195,70.6,26.6,1.458
SM003,2025-05-20T21:39:21.432195,59.5,26.3,1.293
SM003,2025-05-20T22:39:21.432195,68.1,26.5,1.323
SM003,2025-05-20T23:39:21.432195,60.3,25.9,1.077
SM003,2025-05-21T00:39:21.432195,50.8,26.2,0.976
SM003,2025-05-21T01:39:21.432195,58.3,26.3,1.118
SM003,2025-05-21T02:39:21.432195,53.2,25.8,1.004
SM003,2025-05-21T03:39:21.432195,57.4,26.3,1.277
SM003,2025-05-21T04:39:21.432195,50.4,26.4,1.14
SM003,2025-05-21T05:39:21.432195,53.8,26.8,1.044
SM003,2025-05-21T06:39:21.432195,51.5,26.5,1.141
SM003,2025-05-21T07:39:21.432195,49.7,26.4,0.87
SM003,2025-05-21T08:39:21.432195,48.7,25.8,0.914
SM003,2025-05-21T09:39:21.432195,48.9,26.8,1.153
SM003,2025-05-21T10:39:21.432195,47.1,27.1,0.968
SM003,2025-05-21T11:39:21.432195,57.6,25.1,1.008
SM003,2025-05-21T12:39:21.432195,51.4,26.4,1.006
SM003,2025-05-21T13:39:21.432195,51.5,26.9,1.083
SM003,2025-05-21T14:39:21.432195,52.5,26.2,0.978
SM003,2025-05-21T15:39:21.432195,49.1,25.5,1.125
SM003,2025-05-21T16:39:21.432195,56.0,26.8,1.17
SM003,2025-05-21T17:39:21.432195,51.9,26.4,1.054
SM003,2025-05-21T18:39:21.432195,52.2,26.5,0.988
SM003,2025-05-21T19:39:21.432195,52.7,26.0,1.135
SM003,2025-05-21T20:39:21.432195,57.3,27.1,1.222
SM003,2025-05-21T21:39:21.432195,56.1,26.7,1.019
SM003,2025-05-21T22:39:21.432195,60.4,26.9,1.158
SM003,2025-05-21T23:39:21.432195,56.3,25.1,1.139
SM003,2025-05-22T00:39:21.432195,55.7,26.8,1.048
SM003,2025-05-22T01:39:21.432195,58.3,25.8,1.251
SM003,2025-05-22T02:39:21.432195,55.9,26.7,1.132
SM003,2025-05-22T03:39:21.432195,51.6,26.2,1.033
SM003,2025-05-22T04:39:21.432195,52.4,26.1,0.978
SM003,2025-05-22T05:39:21.432195,52.5,26.9,0.974
SM003,2025-05-22T06:39:21.432195,60.4,26.8,1.17
SM003,2025-05-22T07:39:21.432195,55.6,26.7,1.142
SM003,2025-05-22T08:39:21.432195,58.3,26.2,1.303
SM003,2025-05-22T09:39:21.432195,49.0,26.5,0.927
SM003,2025-05-22T10:39:21.432195,49.5,25.7,1.068
SM003,2025-05-22T11:39:21.432195,53.3,27.0,1.003
SM003,2025-05-22T12:39:21.432195,53.8,26.7,1.141
SM003,2025-05-22T13:39:21.432195,46.3,26.0,1.075
SM003,2025-05-22T14:39:21.432195,53.2,26.4,0.912
SM003,2025-05-22T15:39:21.432195,50.3,26.5,0.927
SM003,2025-05-22T16:39:21.432195,48.2,26.2,0.948
SM003,2025-05-22T17:39:21.432195,50.1,26.3,1.018
SM003,2025-05-22T18:39:21.432195,57.2,26.6,1.256
SM003,2025-05-22T19:39:21.432195,55.0,26.4,1.054
SM003,2025-05-22T20:39:21.432195,61.7,26.2,1.185
SM003,2025-05-22T21:39:21.432195,61.0,25.6,1.205
SM003,2025-05-22T22:39:21.432195,57.6,25.7,1.144
SM003,2025-05-22T23:39:21.432195,59.6,26.0,1.258
SM003,2025-05-23T00:39:21.432195,52.4,25.5,1.072
SM003,2025-05-23T01:39:21.432195,56.3,26.2,1.33
SM003,2025-05-23T02:39:21.432195,53.8,26.7,0.824
SM003,2025-05-23T03:39:21.432195,53.8,25.8,0.967
SM003,2025-05-23T04:39:21.432195,52.0,26.2,1.011
SM003,2025-05-23T05:39:21.432195,56.5,26.2,0.943
SM003,2025-05-23T06:39:21.432195,55.1,27.2,1.105
SM003,2025-05-23T07:39:21.432195,64.2,25.5,1.238
SM003,2025-05-23T08:39:21.432195,54.1,26.3,1.224
SM003,2025-05-23T09:39:21.432195,51.0,25.9,0.887
SM003,2025-05-23T10:39:21.432195,55.2,26.0,1.102
SM003,2025-05-23T11:39:21.432195,50.2,25.8,1.153
SM003,2025-05-23T12:39:21.432195,51.1,26.2,1.244
SM003,2025-05-23T13:39:21.432195,51.0,26.7,0.856
SM003,2025-05-23T14:39:21.432195,71.2,27.1,1.503
SM003,2025-05-23T15:39:21.432195,49.9,26.9,1.067
SM003,2025-05-23T16:39:21.432195,72.2,25.9,1.585
SM003,2025-05-23T17:39:21.432195,52.3,25.8,1.138
SM003,2025-05-23T18:39:21.432195,58.2,26.6,1.094
SM003,2025-05-23T19:39:21.432195,59.1,26.4,1.294
SM003,2025-05-23T20:39:21.432195,57.0,26.6,1.142
SM003,2025-05-23T21:39:21.432195,53.9,26.2,1.043
SM003,2025-05-23T22:39:21.432195,56.4,26.8,1.121
SM003,2025-05-23T23:39:21.432195,59.3,26.2,1.066
SM003,2025-05-24T00:39:21.432195,58.7,27.4,1.054
SM003,2025-05-24T01:39:21.432195,50.4,27.2,1.068
SM003,2025-05-24T02:39:21.432195,55.3,26.3,1.177
SM003,2025-05-24T03:39:21.432195,54.1,25.9,1.132
SM003,2025-05-24T04:39:21.432195,50.5,25.8,1.07
SM003,2025-05-24T05:39:21.432195,52.9,26.5,1.006
SM003,2025-05-24T06:39:21.432195,58.3,25.9,1.135
SM003,2025-05-24T07:39:21.432195,49.1,25.8,1.162
SM003,2025-05-24T08:39:21.432195,53.8,26.4,0.863
SM003,2025-05-24T09:39:21.432195,49.8,26.3,1.11
SM003,2025-05-24T10:39:21.432195,50.6,25.6,1.009
SM003,2025-05-24T11:39:21.432195,48.0,26.8,0.914
SM003,2025-05-24T12:39:21.432195,66.8,26.2,1.326
SM003,2025-05-24T13:39:21.432195,50.0,25.7,1.003
SM003,2025-05-24T14:39:21.432195,47.8,25.4,0.973
SM003,2025-05-24T15:39:21.432195,51.5,25.7,1.103
SM003,2025-05-24T16:39:21.432195,51.2,26.4,1.082
SM003,2025-05-24T17:39:21.432195,50.9,26.6,1.183
SM003,2025-05-24T18:39:21.432195,54.0,25.9,1.078
SM003,2025-05-24T19:39:21.432195,60.6,26.8,1.064
SM003,2025-05-24T20:39:21.432195,53.1,26.5,1.05
SM003,2025-05-24T21:39:21.432195,53.6,25.9,0.874
SM003,2025-05-24T22:39:21.432195,53.9,26.8,1.121
SM003,2025-05-24T23:39:21.432195,52.9,26.0,1.053
SM003,2025-05-25T00:39:21.432195,57.7,26.3,1.131
SM003,2025-05-25T01:39:21.432195,58.0,27.0,1.135
SM003,2025-05-25T02:39:21.432195,55.1,27.1,1.299
SM003,2025-05-25T03:39:21.432195,56.9,26.4,1.203
SM003,2025-05-25T04:39:21.432195,54.6,26.2,0.887
SM003,2025-05-25T05:39:21.432195,54.6,24.8,1.128
SM003,2025-05-25T06:39:21.432195,54.1,27.0,1.004
SM003,2025-05-25T07:39:21.432195,55.0,26.2,0.897
SM003,2025-05-25T08:39:21.432195,49.5,26.7,0.888
SM003,2025-05-25T09:39:21.432195,46.4,25.1,0.765
SM003,2025-05-25T10:39:21.432195,45.7,26.7,0.95
SM003,2025-05-25T11:39:21.432195,61.6,26.2,1.297
SM003,2025-05-25T12:39:21.432195,48.7,25.6,0.908
SM003,2025-05-25T13:39:21.432195,55.4,26.7,1.183
SM003,2025-05-25T14:39:21.432195,49.9,26.0,1.059
SM003,2025-05-25T15:39:21.432195,54.4,26.0,1.072
SM003,2025-05-25T16:39:21.432195,72.6,25.9,1.57
SM003,2025-05-25T17:39:21.432195,49.7,25.5,0.958
SM003,2025-05-25T18:39:21.432195,55.0,25.5,0.992
SM003,2025-05-25T19:39:21.432195,51.7,25.9,1.114
SM003,2025-05-25T20:39:21.432195,58.2,26.6,1.064
SM003,2025-05-25T21:39:21.432195,54.4,26.7,1.051
SM003,2025-05-25T22:39:21.432195,58.5,25.9,1.255
SM003,2025-05-25T23:39:21.432195,61.2,25.3,1.223
SM003,2025-05-26T00:39:21.432195,62.8,27.2,1.303
SM003,2025-05-26T01:39:21.432195,55.8,26.4,1.133
SM003,2025-05-26T02:39:21.432195,52.5,25.9,1.094
SM003,2025-05-26T03:39:21.432195,52.4,26.4,0.942
SM003,2025-05-26T04:39:21.432195,50.3,26.1,0.867
SM003,2025-05-26T05:39:21.432195,57.7,26.9,1.069
SM003,2025-05-26T06:39:21.432195,57.5,26.4,1.068
SM003,2025-05-26T07:39:21.432195,49.9,25.5,0.828
SM003,2025-05-26T08:39:21.432195,52.5,25.4,1.069
SM003,2025-05-26T09:39:21.432195,45.6,24.9,0.833
SM003,2025-05-26T10:39:21.432195,49.9,26.2,0.937
SM003,2025-05-26T11:39:21.432195,50.5,25.5,1.04
SM003,2025-05-26T12:39:21.432195,50.9,27.4,1.161
SM003,2025-05-26T13:39:21.432195,47.4,26.4,0.935
SM003,2025-05-26T14:39:21.432195,50.5,26.6,1.14
SM003,2025-05-26T15:39:21.432195,50.9,25.5,1.081
SM003,2025-05-26T16:39:21.432195,48.5,26.6,0.876
SM003,2025-05-26T17:39:21.432195,48.8,25.4,1.065
SM003,2025-05-26T18:39:21.432195,59.2,26.2,1.13
SM003,2025-05-26T19:39:21.432195,52.6,25.8,1.132
SM003,2025-05-26T20:39:21.432195,51.1,25.6,1.053
SM003,2025-05-26T21:39:21.432195,57.2,25.9,1.052
SM003,2025-05-26T22:39:21.432195,58.9,26.1,1.042
SM003,2025-05-26T23:39:21.432195,49.7,27.4,0.995
SM003,2025-05-27T00:39:21.432195,47.4,25.8,1.036
SM003,2025-05-27T01:39:21.432195,61.7,26.5,1.368
SM003,2025-05-27T02:39:21.432195,50.7,25.7,1.051
SM003,2025-05-27T03:39:21.432195,52.9,25.6,0.875
SM003,2025-05-27T04:39:21.432195,53.7,26.9,1.071
SM003,2025-05-27T05:39:21.432195,52.0,26.2,1.143
SM003,2025-05-27T06:39:21.432195,52.6,26.4,0.954
SM003,2025-05-27T07:39:21.432195,52.9,25.7,0.88
SM003,2025-05-27T08:39:21.432195,51.2,26.0,1.063
SM003,2025-05-27T09:39:21.432195,49.8,26.2,1.213
SM003,2025-05-27T10:39:21.432195,48.7,26.6,0.839
SM003,2025-05-27T11:39:21.432195,44.3,26.3,0.985
SM003,2025-05-27T12:39:21.432195,39.1,26.7,0.678
SM003,2025-05-27T13:39:21.432195,50.7,26.4,0.951
SM003,2025-05-27T14:39:21.432195,70.6,26.2,1.354
SM003,2025-05-27T15:39:21.432195,49.4,26.3,1.078
SM003,2025-05-27T16:39:21.432195,71.0,26.2,1.441
SM003,2025-05-27T17:39:21.432195,52.2,25.9,1.29
SM003,2025-05-27T18:39:21.432195,52.7,25.8,0.992
SM003,2025-05-27T19:39:21.432195,55.0,26.1,1.118
SM003,2025-05-27T20:39:21.432195,62.0,25.9,1.083
SM003,2025-05-27T21:39:21.432195,51.8,26.3,1.188
SM003,2025-05-27T22:39:21.432195,47.0,26.2,1.03
SM003,2025-05-27T23:39:21.432195,52.5,26.8,1.082
SM003,2025-05-28T00:39:21.432195,53.9,27.2,1.247
